prompt_type,model,dataset,source_file,source_case_index,high_level_requirement,source_target_allocation,source_target_subsystem,generated_allocation,generated_low_level_requirement,metric_names,allocation_correctness,token_f1_similarity,cosine_similarity,rouge_l,bleu,bert_score_precision,bert_score_recall,bert_score_f1,requirement_quality,combined_score
"panacea_run2","gemini-3.5-flash","clarus","results/experiment/panacea_run2/gemini_panacea_run2_clarus.json","1","The Clarus system shall implement quality checking processes as soon as data become available.","CAS","Configuration & Administration Service","CAS","The CAS shall manage the configuration settings for quality checking processes.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","27.0","27.0","27.0","17.0","0.7941","0.7825","0.7882","100.0","67.2"
"panacea_run2","gemini-3.5-flash","clarus","results/experiment/panacea_run2/gemini_panacea_run2_clarus.json","2","The Clarus system shall implement quality checking processes as soon as data become available.","CAS","Configuration & Administration Service","CAS","The CAS shall configure the trigger definitions that initiate quality checking processes upon data availability.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","21.0","22.0","21.0","11.0","0.8284","0.8326","0.8305","100.0","64.5"
"panacea_run2","gemini-3.5-flash","clarus","results/experiment/panacea_run2/gemini_panacea_run2_clarus.json","3","The Clarus system shall implement quality checking processes as soon as data become available.","QChS","Quality Checking Services","QChS","The QChS shall initiate quality checking processes immediately upon receiving notification that new data has become available.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","21.0","21.0","21.0","11.0","0.6574","0.5915","0.6227","100.0","64.5"
"panacea_run2","gemini-3.5-flash","clarus","results/experiment/panacea_run2/gemini_panacea_run2_clarus.json","4","The Clarus system shall implement quality checking processes as soon as data become available.","QChS","Quality Checking Services","QChS","The QChS shall execute the designated quality checking processes on the newly available environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","17.0","18.0","17.0","10.0","0.5116","0.5669","0.5378","100.0","62.7"
"panacea_run2","gemini-3.5-flash","clarus","results/experiment/panacea_run2/gemini_panacea_run2_clarus.json","5","The Clarus system shall implement quality checking processes as soon as data become available.","SS","Schedule Service","SS","The SS shall monitor for the availability of new environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","0.0","0.0","0.0","0.0","0.5708","0.5918","0.5811","100.0","55.0"
"panacea_run2","gemini-3.5-flash","clarus","results/experiment/panacea_run2/gemini_panacea_run2_clarus.json","6","The Clarus system shall implement quality checking processes as soon as data become available.","SS","Schedule Service","SS","The SS shall trigger the quality checking processes immediately upon detecting that new environmental data has become available.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","0.0","0.0","0.0","0.0","0.5334","0.568","0.5502","100.0","55.0"
"panacea_run2","gemini-3.5-flash","clarus","results/experiment/panacea_run2/gemini_panacea_run2_clarus.json","7","The Clarus system shall record the methods applied when deriving quality checking information.","CAS","Configuration & Administration Service","CAS","The CAS shall persist the configuration details of the methods applied to derive quality checking information.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","50.0","52.0","37.0","18.0","0.7859","0.8163","0.8009","100.0","77.5"
"panacea_run2","gemini-3.5-flash","clarus","results/experiment/panacea_run2/gemini_panacea_run2_clarus.json","8","The Clarus system shall record the methods applied when deriving quality checking information.","CAS","Configuration & Administration Service","CAS","The CAS shall record the association between the specific quality checking methods applied and the resulting derived quality checking data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","53.0","57.0","53.0","21.0","0.8834","0.9271","0.9047","100.0","78.9"
"panacea_run2","gemini-3.5-flash","clarus","results/experiment/panacea_run2/gemini_panacea_run2_clarus.json","9","The Clarus system shall record the methods applied when deriving quality checking information.","QChS","Quality Checking Services","QChS","The QChS shall record the identifier of the quality checking method applied during the quality checking process.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","24.0","24.0","24.0","14.0","0.8513","0.8561","0.8537","100.0","65.8"
"panacea_run2","gemini-3.5-flash","clarus","results/experiment/panacea_run2/gemini_panacea_run2_clarus.json","10","The Clarus system shall record the methods applied when deriving quality checking information.","QChS","Quality Checking Services","QChS","The QChS shall associate the recorded quality checking method identifier with its corresponding derived quality checking information.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","20.0","20.0","20.0","11.0","0.8156","0.8335","0.8245","100.0","64.0"
